0.12	96.432	106.64	122	111.17	114.11	118.32	108.35	111.53	108.95	109.44	113.93	111.47	108.5	116.3	120.95	118.27	120.57	116.04	114.76	110.96	110.87	108.7	111.71	116.05	123.99	121.24	116.7	114.46	122.22	116.62	122.72	115.87	118.35	116.2	110.75	110.63	110.78	111.17	116.42	113.65	108.1	119.66	118.18	109.03	122.01	118.74	118.83	106.57	110.7	133.86	108.81	118.52	114.01	107.35	124.9	124.38	123.97	123.52	119.45	132.43
0.1205	96.511	106.81	122.21	111.3	114.2	118.43	108.53	111.61	109.04	109.53	114.04	111.64	108.63	116.4	121.02	118.39	120.72	116.15	114.87	111.06	111	108.86	111.82	116.14	124.12	121.36	116.8	114.63	122.35	116.84	122.86	116.01	118.86	116.35	110.91	110.78	110.94	111.33	116.53	113.8	108.28	119.74	118.25	109.13	122.14	118.87	118.92	106.78	110.9	134.04	108.94	118.59	114.09	107.45	125.02	124.44	124.08	123.59	119.56	132.48
0.121	96.59	106.99	122.42	111.44	114.29	118.53	108.7	111.7	109.13	109.62	114.15	111.8	108.75	116.5	121.08	118.5	120.88	116.26	114.98	111.17	111.13	109.02	111.93	116.24	124.24	121.48	116.89	114.81	122.49	117.06	123	116.16	118.86	116.5	111.07	110.94	111.09	111.5	116.63	113.94	108.47	119.82	118.33	109.24	122.26	119.01	119.02	106.98	111.1	134.23	109.06	118.66	114.18	107.54	125.13	124.5	124.19	123.66	119.66	132.53
0.1215	96.669	107.16	122.63	111.57	114.38	118.64	108.87	111.78	109.22	109.71	114.27	111.96	108.88	116.6	121.15	118.62	121.03	116.37	115.1	111.27	111.25	109.02	112.04	116.33	124.36	121.6	116.99	114.98	122.62	117.27	123.13	116.3	118.99	116.65	111.22	111.09	111.25	111.67	116.74	114.08	108.66	119.89	118.4	109.34	122.39	119.14	119.11	107.19	111.3	134.41	109.18	118.73	114.26	107.63	125.25	124.56	124.31	123.74	119.77	132.59
0.122	96.748	107.34	122.84	111.71	114.47	118.75	109.04	111.86	109.31	109.8	114.38	112.12	109	116.7	121.21	118.73	121.19	116.48	115.21	111.37	111.38	109.15	112.15	116.43	124.49	121.73	117.09	115.15	122.75	117.49	123.27	116.44	119.13	116.8	111.38	111.24	111.4	111.83	116.85	114.22	108.85	119.97	118.48	109.44	122.52	119.27	119.21	107.39	111.5	134.6	109.31	118.8	114.35	107.72	125.37	124.62	124.42	123.81	119.87	132.64
0.1225	96.827	107.51	123.05	111.84	114.56	118.86	109.22	111.95	109.4	109.89	114.49	112.29	109.13	116.8	121.28	118.85	121.34	116.59	115.32	111.47	111.51	109.28	112.26	116.52	124.61	121.85	117.19	115.33	122.88	117.71	123.41	116.59	119.26	116.95	111.54	111.4	111.56	112	116.95	114.36	109.04	120.05	118.56	109.55	122.65	119.41	119.31	107.6	111.71	134.79	109.43	118.87	114.43	107.82	125.48	124.68	124.53	123.88	119.97	132.69
0.123	96.906	107.69	123.26	111.98	114.65	118.96	109.39	112.03	109.49	109.98	114.6	112.45	109.25	116.9	121.34	118.96	121.5	116.7	115.43	111.58	111.63	109.4	112.37	116.62	124.73	121.97	117.28	115.5	123.02	117.93	123.54	116.73	119.39	117.1	111.7	111.55	111.72	112.16	117.06	114.51	109.23	120.12	118.63	109.65	122.78	119.54	119.4	107.8	111.91	134.97	109.56	118.94	114.52	107.91	125.6	124.74	124.64	123.95	120.08	132.75
0.1235	96.985	107.86	123.47	112.11	114.74	119.07	109.56	112.11	109.58	110.07	114.71	112.61	109.38	117	121.41	119.08	121.65	116.81	115.54	111.68	111.76	109.53	112.48	116.71	124.86	122.09	117.38	115.67	123.15	118.15	123.68	116.88	119.53	117.26	111.86	111.7	111.87	112.33	117.16	114.65	109.42	120.2	118.71	109.76	122.91	119.68	119.5	108.01	112.11	135.16	109.68	119.01	114.6	108	125.72	124.79	124.76	124.03	120.18	132.8
0.124	97.064	108.03	123.68	112.24	114.83	119.18	109.73	112.2	109.67	110.16	114.82	112.77	109.5	117.1	121.48	119.19	121.65	116.92	115.65	111.78	111.89	109.65	112.59	116.81	124.98	122.21	117.48	115.84	123.28	118.37	123.81	117.02	119.66	117.41	112.01	111.86	112.03	112.5	117.27	114.79	109.61	120.28	118.79	109.86	123.04	119.81	119.59	108.22	112.11	135.34	109.8	119.08	114.69	108.09	125.83	124.85	124.87	124.1	120.29	132.85
0.1245	97.144	108.21	123.89	112.38	114.92	119.29	109.91	112.28	109.76	110.25	114.94	112.77	109.63	117.2	121.54	119.31	121.78	117.03	115.76	111.88	112.01	109.78	112.7	116.9	125.1	122.33	117.58	116.02	123.41	118.59	123.95	117.17	119.79	117.56	112.17	112.01	112.18	112.66	117.38	114.93	109.79	120.35	118.86	109.96	123.04	119.94	119.69	108.42	112.36	135.53	109.93	119.15	114.77	108.19	125.95	124.91	124.98	124.17	120.39	132.91
